dhlabid,title,year,city
201276413,norgessjoefartstidende,1910,Oslo
201572990,sogningen,1910,Sogndal
202181468,farsundsavis,1910,Farsund
202505743,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
202302449,grimstadposten,1910,
200886005,kysten,1910,Oslo
200928361,lillesandsposten,1910,Lillesand
201170454,nordkapp,1910,
202579970,nordlandsfolkeblad,1910,
201109484,mosstilskuer,1910,Moss
202790694,soendmoerefolkeblad,1910,
203455788,vestfoldsandefjordatten,1910,
201556978,socialdemokraten,1910,Oslo
201993133,arbeidet,1910,Bergen
201993029,arbeidet,1910,Bergen
202585473,nordlandsposten,1910,Bodø
202541142,mossavis,1910,Moss
200217331,bergenstidende,1910,Bergen
203303074,buskerudsamtstidendedrammen,1910,
201035894,morgenbladet,1910,Oslo
203455608,vestfoldsandefjordatten,1910,
201572950,sogningen,1910,Sogndal
200601477,fredriksstadtilskuer,1910,Fredrikstad
200886052,kysten,1910,Oslo
201309836,oeieren,1910,
201477532,romsdalsbudstikke,1910,Molde
203302984,buskerudsamtstidendedrammen,1910,
204710249,Laagendalsposten ,1910,Kongsberg
201797900,trondhjemsadresseavis,1910,Trondheim
203198928,stavangeraftenblad,1910,Stavanger
202601693,nordretrondhjemsamtstidende,1910,
203302962,buskerudsamtstidendedrammen,1910,
201556824,socialdemokraten,1910,Oslo
200562512,flekkefjordsposten,1910,
201217592,nordlys,1910,Tromsø
200928321,lillesandsposten,1910,Lillesand
201600315,solungen,1910,Kongsvinger
203455818,vestfoldsandefjordatten,1910,
200436793,dunderlandsdoelen,1910,Rana
202944653,aftenposten,1910,Oslo
201505864,sandefjordsblad,1910,Sandefjord
201152847,nedenaesamtstidende,1910,Risør
204151363,fjordenestidende,1910,
201194382,nordlandsposten,1910,Bodø
202568235,nordfjord,1910,
203125219,indtrondelagen,1910,
201556879,socialdemokraten,1910,Oslo
202944772,aftenposten,1910,Oslo
204241556,gudbrandsdalensfolkebladgjoevik,1910,
203884207,aftenpostenukensnytt,1910,
203303076,buskerudsamtstidendedrammen,1910,
202012933,baerumogaskersblad,1910,
202452107,jarlsbergoglarviksamtstidende,1910,Larvik
202023266,bergensaftenbladbergenattenattini,1910,Bergen
202040789,bergensannoncetidende,1910,
202041019,bergensannoncetidende,1910,
201309825,oeieren,1910,
201993017,arbeidet,1910,Bergen
202944847,aftenposten,1910,Oslo
202424271,indlandsposten,1910,
203430373,tunsbergeren,1910,
202500381,listerfarsundatten,1910,
202060017,breviksposten,1910,Porsgrunn
202495485,lindesnes,1910,Mandal
203393416,senjensbladnittennullsju,1910,
202222830,folketidendetrondheimattennittien,1910,Trondheim
200027914,agder,1910,
202790697,soendmoerefolkeblad,1910,
201775793,tromsoeposten,1910,Tromsø
201797942,trondhjemsadresseavis,1910,Trondheim
201775821,tromsoeposten,1910,Tromsø
202505752,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
200752812,harstadtidende,1910,Harstad
202786826,skandinaven,1910,
200602397,fremover,1910,Narvik
201471452,romsdalsamtstidende,1910,Kristiansund
202556303,namdalensfolkeblad,1910,
202944764,aftenposten,1910,Oslo
200217351,bergenstidende,1910,Bergen
202424341,indlandsposten,1910,
203838642,helgeland,1910,
203302987,buskerudsamtstidendedrammen,1910,
201594573,sognstidend,1910,Sogndal
201217574,nordlys,1910,Tromsø
201600288,solungen,1910,Kongsvinger
201979058,akersposten,1910,Oslo
200358151,dagensnytt,1910,
201798051,trondhjemsadresseavis,1910,Trondheim
200866107,kongsbergdagblad,1910,Kongsberg
201560832,soendretrondhjemsamtstidende,1910,Orkdal
202944789,aftenposten,1910,Oslo
204241521,gudbrandsdalensfolkebladgjoevik,1910,
201316104,ofotenstidende,1910,Narvik
201316094,ofotenstidende,1910,Narvik
200790812,hedemarkensamtstidende,1910,Hamar
201276592,norgessjoefartstidende,1910,Oslo
203198761,stavangeraftenblad,1910,Stavanger
203117086,indheredsposten,1910,
202536120,mossaftenblad,1910,
201798005,trondhjemsadresseavis,1910,Trondheim
203934150,oerebladet,1910,
202474812,kristiansundspostenatten,1910,
203303080,buskerudsamtstidendedrammen,1910,
200885987,kysten,1910,Oslo
200928410,lillesandsposten,1910,Lillesand
202609812,nordtroenderen,1910,
203740789,oerebladet,1910,
201967603,akershus,1910,Lillestrøm
203980907,nordland,1910,
202609839,nordtroenderen,1910,
203198983,stavangeraftenblad,1910,Stavanger
200811214,helgelandsblad,1910,
200217652,bergenstidende,1910,Bergen
202944176,aftenposten,1910,Oslo
203396255,skotfosavisnittennullen,1910,
201993073,arbeidet,1910,Bergen
201594604,sognstidend,1910,Sogndal
200911489,lillehammertilskuer,1910,Lillehammer
202786819,skandinaven,1910,
203358821,oevresmaalenene,1910,Indre Østfold
201950801,agderposten,1910,Arendal
202050549,bodotidende,1910,Bodø
201345481,osterdolen,1910,Tynset
201556891,socialdemokraten,1910,Oslo
200811167,helgelandsblad,1910,
202541100,mossavis,1910,Moss
200253821,bratsbergdemokraten,1910,Skien
204689446,Hamar Stiftstidende ,1910,Hamar
202621734,norskkundgjoerelsestidende,1910,Oslo
201434750,rogalandnittensju,1910,Stavanger
202040779,bergensannoncetidende,1910,
200885986,kysten,1910,Oslo
202041016,bergensannoncetidende,1910,
203020067,askerogbaerumsbudstikke,1910,Bærum
200831109,indresmaalenenesavis,1910,Indre Østfold
201276363,norgessjoefartstidende,1910,Oslo
202505777,listerogmandalsamtstidendeogadresseavis,1910,Lindesnes
203386773,sarpen,1910,
203393418,senjensbladnittennullsju,1910,
200455073,faedrelandsvennen,1910,Kristiansand
200676413,grimstadadressetiden,1910,Grimstad
202239740,fredrikshaldsavis,1910,
203153701,nordenfjeldsktidende,1910,Levanger
202023489,bergensaftenbladbergenattenattini,1910,Bergen
202023378,bergensaftenbladbergenattenattini,1910,Bergen
201941537,vortlandosloattennitti,1910,Oslo
203358781,oevresmaalenene,1910,Indre Østfold
202410627,hordalandfolkeblad,1910,Kvam
200027883,agder,1910,
200811152,helgelandsblad,1910,
201152823,nedenaesamtstidende,1910,Risør
202023225,bergensaftenbladbergenattenattini,1910,Bergen
202642225,oplandenesavis,1910,Hamar
201775785,tromsoeposten,1910,Tromsø
202222853,folketidendetrondheimattennittien,1910,Trondheim
202568243,nordfjord,1910,
201035756,morgenbladet,1910,Oslo
202786811,skandinaven,1910,
201276428,norgessjoefartstidende,1910,Oslo
202012910,baerumogaskersblad,1910,
204319083,gjoviksbladattenattifire,1910,
200928400,lillesandsposten,1910,Lillesand
202479125,landmandsposten,1910,
202621769,norskkundgjoerelsestidende,1910,Oslo
202424336,indlandsposten,1910,
200623920,fremtiden,1910,Drammen
203198968,stavangeraftenblad,1910,Stavanger
201035692,morgenbladet,1910,Oslo
201109396,mosstilskuer,1910,Moss
202023445,bergensaftenbladbergenattenattini,1910,Bergen
202536057,mossaftenblad,1910,
203411649,soloerposten,1910,
202642197,oplandenesavis,1910,Hamar
202059896,breviksposten,1910,Porsgrunn
200866330,kongsbergdagblad,1910,Kongsberg
203463201,vossavis,1910,
202479121,landmandsposten,1910,
204241578,gudbrandsdalensfolkebladgjoevik,1910,
204389306,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
201797658,trondhjemsadresseavis,1910,Trondheim
202621849,norskkundgjoerelsestidende,1910,Oslo
203302933,buskerudsamtstidendedrammen,1910,
202239763,fredrikshaldsavis,1910,
202023259,bergensaftenbladbergenattenattini,1910,Bergen
202158983,egersundsposten,1910,Eigersund
200811226,helgelandsblad,1910,
203709755,warensardne,1910,
203198770,stavangeraftenblad,1910,Stavanger
203165825,nordrebergenhusamtstidende,1910,Kinn
201797894,trondhjemsadresseavis,1910,Trondheim
200253775,bratsbergdemokraten,1910,Skien
201967758,akershus,1910,Lillestrøm
203778419,aftenpostenukensnytt,1910,
202239823,fredrikshaldsavis,1910,
201035739,morgenbladet,1910,Oslo
202790722,soendmoerefolkeblad,1910,
201152875,nedenaesamtstidende,1910,Risør
204293446,vestoplaendingen,1910,
201556874,socialdemokraten,1910,Oslo
202621732,norskkundgjoerelsestidende,1910,Oslo
202040716,bergensannoncetidende,1910,
203996568,helgeland,1910,
203558647,oerebladet,1910,
202790765,soendmoerefolkeblad,1910,
204241500,gudbrandsdalensfolkebladgjoevik,1910,
201833999,valdres,1910,Nord-Aurdal
203987407,lofotposten,1910,
201035781,morgenbladet,1910,Oslo
201109483,mosstilskuer,1910,Moss
201276471,norgessjoefartstidende,1910,Oslo
202012880,baerumogaskersblad,1910,
203768580,narviktidende,1910,
203455757,vestfoldsandefjordatten,1910,
201170453,nordkapp,1910,
200602392,fremover,1910,Narvik
200752813,harstadtidende,1910,Harstad
202944950,aftenposten,1910,Oslo
200027814,agder,1910,
202621850,norskkundgjoerelsestidende,1910,Oslo
201316092,ofotenstidende,1910,Narvik
204241476,gudbrandsdalensfolkebladgjoevik,1910,
203117033,indheredsposten,1910,
203812915,lofotposten,1910,
200623866,fremtiden,1910,Drammen
200217611,bergenstidende,1910,Bergen
203916995,helgeland,1910,
203455628,vestfoldsandefjordatten,1910,
202944755,aftenposten,1910,Oslo
201967742,akershus,1910,Lillestrøm
202944802,aftenposten,1910,Oslo
202601731,nordretrondhjemsamtstidende,1910,
201035850,morgenbladet,1910,Oslo
203959020,buskerudsblad,1910,
202483307,langesundsposten,1910,
200886021,kysten,1910,Oslo
201170419,nordkapp,1910,
202187120,finmarken,1910,Vardø
201973556,akershusfolkebladdroebak,1910,Oslo
201967660,akershus,1910,Lillestrøm
203785634,buskerudsblad,1910,
201276586,norgessjoefartstidende,1910,Oslo
200253816,bratsbergdemokraten,1910,Skien
200310917,dagbladet,1910,Oslo
200311031,dagbladet,1910,Oslo
202452049,jarlsbergoglarviksamtstidende,1910,Larvik
201556854,socialdemokraten,1910,Oslo
200667866,glommendalen,1910,Kongsvinger
200217354,bergenstidende,1910,Bergen
200831029,indresmaalenenesavis,1910,Indre Østfold
201560810,soendretrondhjemsamtstidende,1910,Orkdal
204519291,Hamar Stiftstidende ,1910,Hamar
200562507,flekkefjordsposten,1910,
202522301,more,1910,Volda
204667313,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
203386779,sarpen,1910,
202040776,bergensannoncetidende,1910,
200562573,flekkefjordsposten,1910,
202410654,hordalandfolkeblad,1910,Kvam
202479175,landmandsposten,1910,
201797823,trondhjemsadresseavis,1910,Trondheim
201035652,morgenbladet,1910,Oslo
201556876,socialdemokraten,1910,Oslo
201833983,valdres,1910,Nord-Aurdal
200886110,kysten,1910,Oslo
201163460,nordisktidende,1910,
200311028,dagbladet,1910,Oslo
203198937,stavangeraftenblad,1910,Stavanger
202040743,bergensannoncetidende,1910,
204293471,vestoplaendingen,1910,
202483372,langesundsposten,1910,
203958613,lofotposten,1910,
200866200,kongsbergdagblad,1910,Kongsberg
202642263,oplandenesavis,1910,Hamar
203430395,tunsbergeren,1910,
202500308,listerfarsundatten,1910,
203455661,vestfoldsandefjordatten,1910,
203402176,soendhordland,1910,
201316129,ofotenstidende,1910,Narvik
202642210,oplandenesavis,1910,Hamar
201109472,mosstilskuer,1910,Moss
201505871,sandefjordsblad,1910,Sandefjord
203455616,vestfoldsandefjordatten,1910,
202790743,soendmoerefolkeblad,1910,
202040880,bergensannoncetidende,1910,
200676366,grimstadadressetiden,1910,Grimstad
203153797,nordenfjeldsktidende,1910,Levanger
201276323,norgessjoefartstidende,1910,Oslo
202579954,nordlandsfolkeblad,1910,
202302539,grimstadposten,1910,
201967650,akershus,1910,Lillestrøm
203303099,buskerudsamtstidendedrammen,1910,
203780415,buskerudsblad,1910,
200928310,lillesandsposten,1910,Lillesand
201573021,sogningen,1910,Sogndal
200455003,faedrelandsvennen,1910,Kristiansand
204293485,vestoplaendingen,1910,
200831097,indresmaalenenesavis,1910,Indre Østfold
203153810,nordenfjeldsktidende,1910,Levanger
200217474,bergenstidende,1910,Bergen
202239739,fredrikshaldsavis,1910,
201471540,romsdalsamtstidende,1910,Kristiansund
201993044,arbeidet,1910,Bergen
202222792,folketidendetrondheimattennittien,1910,Trondheim
202452141,jarlsbergoglarviksamtstidende,1910,Larvik
200866227,kongsbergdagblad,1910,Kongsberg
203455634,vestfoldsandefjordatten,1910,
200358136,dagensnytt,1910,
204319004,gjoviksbladattenattifire,1910,
203165819,nordrebergenhusamtstidende,1910,Kinn
203430386,tunsbergeren,1910,
200928332,lillesandsposten,1910,Lillesand
203020045,askerogbaerumsbudstikke,1910,Bærum
203703741,salten,1910,
203698584,aftenpostenukensnytt,1910,
203411571,soloerposten,1910,
201316185,ofotenstidende,1910,Narvik
200676407,grimstadadressetiden,1910,Grimstad
203020024,askerogbaerumsbudstikke,1910,Bærum
202944202,aftenposten,1910,Oslo
201452150,romerikesblad,1910,Lillestrøm
201600268,solungen,1910,Kongsvinger
202642184,oplandenesavis,1910,Hamar
202536097,mossaftenblad,1910,
202790792,soendmoerefolkeblad,1910,
200217407,bergenstidende,1910,Bergen
200217429,bergenstidende,1910,Bergen
201817061,tvedestrandsposten,1910,Tvedestrand
202222863,folketidendetrondheimattennittien,1910,Trondheim
200886163,kysten,1910,Oslo
204634858,Bergensposten Fram (Bergen 1892-1893) ,1910,Bergen
202187100,finmarken,1910,Vardø
203951404,lofotposten,1910,
200311127,dagbladet,1910,Oslo
200866171,kongsbergdagblad,1910,Kongsberg
200866258,kongsbergdagblad,1910,Kongsberg
202554097,namdalensblad,1910,
203302919,buskerudsamtstidendedrammen,1910,
202589621,nordlendingen,1910,
202944395,aftenposten,1910,Oslo
202050544,bodotidende,1910,Bodø
201471444,romsdalsamtstidende,1910,Kristiansund
202222794,folketidendetrondheimattennittien,1910,Trondheim
203168040,nordrebergenhusfolkeblad,1910,Kinn
202023228,bergensaftenbladbergenattenattini,1910,Bergen
200676474,grimstadadressetiden,1910,Grimstad
202302518,grimstadposten,1910,
200886072,kysten,1910,Oslo
202495510,lindesnes,1910,Mandal
203687480,aftenpostenukensnytt,1910,
201276359,norgessjoefartstidende,1910,Oslo
201477504,romsdalsbudstikke,1910,Molde
201556945,socialdemokraten,1910,Oslo
200790828,hedemarkensamtstidende,1910,Hamar
202621803,norskkundgjoerelsestidende,1910,Oslo
204622125,Hamar Stiftstidende ,1910,Hamar
200866251,kongsbergdagblad,1910,Kongsberg
201992977,arbeidet,1910,Bergen
202057327,breidablik,1910,
204318998,gjoviksbladattenattifire,1910,
203411647,soloerposten,1910,
201556748,socialdemokraten,1910,Oslo
201505981,sandefjordsblad,1910,Sandefjord
200886038,kysten,1910,Oslo
203402170,soendhordland,1910,
203430430,tunsbergeren,1910,
202568282,nordfjord,1910,
201993149,arbeidet,1910,Bergen
202222728,folketidendetrondheimattennittien,1910,Trondheim
202786876,skandinaven,1910,
202554128,namdalensblad,1910,
200562557,flekkefjordsposten,1910,
201035590,morgenbladet,1910,Oslo
202059983,breviksposten,1910,Porsgrunn
201975009,akershuspostenlillestroemnitten,1910,Lørenskog
201505832,sandefjordsblad,1910,Sandefjord
200310930,dagbladet,1910,Oslo
203455699,vestfoldsandefjordatten,1910,
204597275,Hamar Stiftstidende ,1910,Hamar
203168026,nordrebergenhusfolkeblad,1910,Kinn
201109410,mosstilskuer,1910,Moss
200642965,gjengangeren,1910,Horten
201975085,akershuspostenlillestroemnitten,1910,Lørenskog
200790919,hedemarkensamtstidende,1910,Hamar
203199047,stavangeraftenblad,1910,Stavanger
203386857,sarpen,1910,
202452053,jarlsbergoglarviksamtstidende,1910,Larvik
200642981,gjengangeren,1910,Horten
204452570,Samhold (Gjøvik: 1885-1920) ,1910,Gjøvik
200811216,helgelandsblad,1910,
203168017,nordrebergenhusfolkeblad,1910,Kinn
200217630,bergenstidende,1910,Bergen
201797712,trondhjemsadresseavis,1910,Trondheim
200310840,dagbladet,1910,Oslo
203603655,oerebladet,1910,
204293463,vestoplaendingen,1910,
204631565,Bergensposten Fram (Bergen 1892-1893) ,1910,Bergen
201276527,norgessjoefartstidende,1910,Oslo
201775756,tromsoeposten,1910,Tromsø
202040726,bergensannoncetidende,1910,
204293470,vestoplaendingen,1910,
203153804,nordenfjeldsktidende,1910,Levanger
201833938,valdres,1910,Nord-Aurdal
202059952,breviksposten,1910,Porsgrunn
202410669,hordalandfolkeblad,1910,Kvam
203125162,indtrondelagen,1910,
201993097,arbeidet,1910,Bergen
200454964,faedrelandsvennen,1910,Kristiansand
203125275,indtrondelagen,1910,
200217321,bergenstidende,1910,Bergen
201309821,oeieren,1910,
202452162,jarlsbergoglarviksamtstidende,1910,Larvik
201967605,akershus,1910,Lillestrøm
202554121,namdalensblad,1910,
203358799,oevresmaalenene,1910,Indre Østfold
202474900,kristiansundspostenatten,1910,
201833896,valdres,1910,Nord-Aurdal
201194380,nordlandsposten,1910,Bodø
201993126,arbeidet,1910,Bergen
203514829,aftenpostenukensnytt,1910,
203430425,tunsbergeren,1910,
201345568,osterdolen,1910,Tynset
200358228,dagensnytt,1910,
200310975,dagbladet,1910,Oslo
201345589,osterdolen,1910,Tynset
200642972,gjengangeren,1910,Horten
203433314,tvedestrandogomegnsavis,1910,
200436779,dunderlandsdoelen,1910,Rana
202023255,bergensaftenbladbergenattenattini,1910,Bergen
203885545,nordland,1910,
200253750,bratsbergdemokraten,1910,Skien
202424266,indlandsposten,1910,
201452085,romerikesblad,1910,Lillestrøm
201797695,trondhjemsadresseavis,1910,Trondheim
202040855,bergensannoncetidende,1910,
200601474,fredriksstadtilskuer,1910,Fredrikstad
202554066,namdalensblad,1910,
201217561,nordlys,1910,Tromsø
202474803,kristiansundspostenatten,1910,
202424291,indlandsposten,1910,
203433299,tvedestrandogomegnsavis,1910,
204293427,vestoplaendingen,1910,
200601661,fredriksstadtilskuer,1910,Fredrikstad
200217582,bergenstidende,1910,Bergen
203302951,buskerudsamtstidendedrammen,1910,
202452126,jarlsbergoglarviksamtstidende,1910,Larvik
201797671,trondhjemsadresseavis,1910,Trondheim
202621919,norskkundgjoerelsestidende,1910,Oslo
202790713,soendmoerefolkeblad,1910,
201035416,morgenbladet,1910,Oslo
202410683,hordalandfolkeblad,1910,Kvam
202239744,fredrikshaldsavis,1910,
200752868,harstadtidende,1910,Harstad
200455059,faedrelandsvennen,1910,Kristiansand
201163479,nordisktidende,1910,
201276543,norgessjoefartstidende,1910,Oslo
202187056,finmarken,1910,Vardø
204319043,gjoviksbladattenattifire,1910,
203125231,indtrondelagen,1910,
202621973,norskkundgjoerelsestidende,1910,Oslo
201035733,morgenbladet,1910,Oslo
200454995,faedrelandsvennen,1910,Kristiansand
201950813,agderposten,1910,Arendal
200866285,kongsbergdagblad,1910,Kongsberg
202222783,folketidendetrondheimattennittien,1910,Trondheim
200311002,dagbladet,1910,Oslo
204039084,aftenpostenukensnytt,1910,
202790778,soendmoerefolkeblad,1910,
201276422,norgessjoefartstidende,1910,Oslo
202790725,soendmoerefolkeblad,1910,
201560839,soendretrondhjemsamtstidende,1910,Orkdal
203358770,oevresmaalenene,1910,Indre Østfold
203853264,lofotposten,1910,
200886158,kysten,1910,Oslo
200676478,grimstadadressetiden,1910,Grimstad
202023404,bergensaftenbladbergenattenattini,1910,Bergen
200866119,kongsbergdagblad,1910,Kongsberg
203455622,vestfoldsandefjordatten,1910,
202023444,bergensaftenbladbergenattenattini,1910,Bergen
202554188,namdalensblad,1910,
202944522,aftenposten,1910,Oslo
203167988,nordrebergenhusfolkeblad,1910,Kinn
201505978,sandefjordsblad,1910,Sandefjord
202621705,norskkundgjoerelsestidende,1910,Oslo
203463184,vossavis,1910,
200027815,agder,1910,
202059956,breviksposten,1910,Porsgrunn
204711112,Laagendalsposten ,1910,Kongsberg
203959813,nordland,1910,
200642950,gjengangeren,1910,Horten
201556840,socialdemokraten,1910,Oslo
204293387,vestoplaendingen,1910,
200525800,finnmarksposten,1910,Nordkapp
201629246,stjordalensblad,1910,Stjørdal
202023459,bergensaftenbladbergenattenattini,1910,Bergen
203020033,askerogbaerumsbudstikke,1910,Bærum
201797698,trondhjemsadresseavis,1910,Trondheim
202522306,more,1910,Volda
201941532,vortlandosloattennitti,1910,Oslo
200217466,bergenstidende,1910,Bergen
